movie_genres,movie_id,movie_title,poster_url,movie_url
[ 4 14],732,Dave (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BOGVlM2I0NDUtYjQ4ZC00NTJjLTkzZGUtZGM5NGZjZDQwOWZkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,http://www.imdb.com/title/tt0106673/?ref_=fn_al_tt_1
[ 0 15 16],298,Face/Off (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYzFjNzIxMmEtMzY5NS00YTgzLTkwYWEtN2FjMmY0NmNkZWY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0119094/?ref_=fn_al_tt_1
[7],1055,"Simple Twist of Fate, A (1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BY2EzMTA3ZmEtNmRjYi00ZTM5LTk1OTItZDcwNWI1YjY5MWEzXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,http://www.imdb.com/title/tt0111194/?ref_=fn_al_tt_1
[4],168,Monty Python and the Holy Grail (1974),https://images-na.ssl-images-amazon.com/images/M/MV5BN2IyNTE4YzUtZWU0Mi00MGIwLTgyMmQtMzQ4YzQxYWNlYWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,http://www.imdb.com/title/tt0071853/?ref_=fn_al_tt_1
[ 7 13],1101,Six Degrees of Separation (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5ODk1NTI4NV5BMl5BanBnXkFtZTcwNDYzMjI3NA@@..jpg,http://www.imdb.com/title/tt0108149/?ref_=fn_al_tt_1
[14],1175,Hugo Pool (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4ODk5NDkyOF5BMl5BanBnXkFtZTcwNzI3OTY0MQ@@..jpg,http://www.imdb.com/title/tt0119327/?ref_=fn_al_tt_1
[7],1330,An Unforgettable Summer (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2OTcwMDAzNF5BMl5BanBnXkFtZTcwMDk4MDQyMQ@@..jpg,http://www.imdb.com/title/tt0111546/?ref_=fn_al_tt_1
[1 3 4],862,Jingle All the Way (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMmJlYzViNzctMjQ1Ni00ZWQ4LThkN2YtMzI2ZGU5Nzk0NTAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0116705/?ref_=fn_al_tt_1
[7],30,Belle de jour (1967),https://images-na.ssl-images-amazon.com/images/M/MV5BZjNkNGJjYWEtM2IyNi00ZjM5LWFlYjYtYjQ4NTU5MGFlMTI2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,http://www.imdb.com/title/tt0061395/?ref_=fn_al_tt_1
[4],710,Better Off Dead... (1985),https://images-na.ssl-images-amazon.com/images/M/MV5BMzRmMjE0MzMtZmQzYi00NjQ1LTk5ODgtYWEzZDViODkxNWFjXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg,http://www.imdb.com/title/tt0088794/?ref_=fn_al_tt_1
[7],627,Robin Hood: Prince of Thieves (1991),https://images-na.ssl-images-amazon.com/images/M/MV5BODM3MjA3NDM3M15BMl5BanBnXkFtZTgwMDc1NjUwMjI@..jpg,http://www.imdb.com/title/tt0102798/?ref_=fn_al_tt_1
[7],555,White Man's Burden (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BYTY1ZjgzZTEtMmQwOS00NzA4LWJlOTYtNzhjNzMzMWY5NmQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0114928/?ref_=fn_al_tt_1
[4],1446,"Bye Bye, Love (1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BMjMxY2Y4YjEtYTQ2MC00ZjM2LTg0MDYtNmUyOTczMjdmMTlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0112606/?ref_=fn_al_tt_1
[7],1261,"Run of the Country, The (1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTFkZmQ5OWEtNjFmMC00ZTI2LWE0ZWUtN2VhOWE1MzdiOGJhXkEyXkFqcGdeQXVyMTQ4NDY5OTc@..jpg,http://www.imdb.com/title/tt6148958/?ref_=fn_al_tt_1
[ 1 15],1411,Barbarella (1968),https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMzcwMjU4OV5BMl5BanBnXkFtZTgwNzYzMjU2MTE@..jpg,http://www.imdb.com/title/tt0062711/?ref_=fn_al_tt_1
[16],1451,Foreign Correspondent (1940),https://images-na.ssl-images-amazon.com/images/M/MV5BNmM3ZGE4Y2EtNGFlMS00YjE5LWExYzYtYzQyYTQxYTZlMWRmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,http://www.imdb.com/title/tt0032484/?ref_=fn_al_tt_1
[4],85,"Ref, The (1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BNDA2Yzg3ZGUtMmJlOC00NzY2LWIxMDYtODcwOTM0ZWZhNWQ0XkEyXkFqcGdeQXVyNjExODE1MDc@..jpg,http://www.imdb.com/title/tt0110955/?ref_=fn_al_tt_1
[ 7 15],1006,Until the End of the World (Bis ans Ende der Welt) (1991),https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwNjQzOTMyOTdeQTJeQWpwZ15BbWU4MDU3ODI4MDEx..jpg,http://www.imdb.com/title/tt0101458/?ref_=fn_al_tt_1
[ 0 15 18],121,Independence Day (ID4) (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMGQwNDNkMmItYWY1Yy00YTZmLWE5OTAtODU0MGZmMzQ1NDdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0116629/?ref_=fn_al_tt_1
[4],871,Vegas Vacation (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BZTIwMWEwZmQtMjI1ZS00NDdmLTgwMGItNmFiOTk1ZWQ5NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0120434/?ref_=fn_al_tt_1
[7],639,"Tin Drum, The (Blechtrommel, Die) (1979)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NjEzNjU0N15BMl5BanBnXkFtZTcwOTI1OTUyMQ@@..jpg,http://www.imdb.com/title/tt0078875/?ref_=fn_al_tt_1
[ 4 12 14],1286,Shall We Dance? (1937),https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwODUwMTMxN15BMl5BanBnXkFtZTcwNzc3MjcyMQ@@..jpg,http://www.imdb.com/title/tt0358135/?ref_=fn_al_tt_1
[ 4 14],1269,Love in the Afternoon (1957),https://images-na.ssl-images-amazon.com/images/M/MV5BZDgxMTM4OWQtNjJmMS00YTgwLWI0NjItMWRmMDIwMzQzYTMyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@..jpg,http://www.imdb.com/title/tt0050658/?ref_=fn_al_tt_1
[1],463,"Secret of Roan Inish, The (1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BNTY3MTAzMDI4MF5BMl5BanBnXkFtZTcwMjE3NTYyMQ@@..jpg,http://www.imdb.com/title/tt0111112/?ref_=fn_al_tt_1
[ 4 14],765,Boomerang (1992),https://images-na.ssl-images-amazon.com/images/M/MV5BZDZmZDU5MGYtMTU3YS00NDczLWJmOTQtOTdlODk2NmMxZjllXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0103859/?ref_=fn_al_tt_1
[4],959,Dazed and Confused (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@..jpg,http://www.imdb.com/title/tt0106677/?ref_=fn_al_tt_1
[4],163,"Return of the Pink Panther, The (1974)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2ODk5NDU2M15BMl5BanBnXkFtZTcwMDQ0MTMyNA@@..jpg,http://www.imdb.com/title/tt0072081/?ref_=fn_al_tt_1
[4],926,Down Periscope (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTlkNGU1NDctNDAwZC00ZThlLWE4YTgtMWU5YjJjYzIyY2VjXkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,http://www.imdb.com/title/tt0116130/?ref_=fn_al_tt_1
[7],750,Amistad (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BODFmYjRmMmItMzA1OS00YTJmLTlmZTItYzI4NjAzNzMzYjc5XkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg,http://www.imdb.com/title/tt0118607/?ref_=fn_al_tt_1
[12 14],485,My Fair Lady (1964),https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MTEzMzE4MF5BMl5BanBnXkFtZTcwMDAzMTUyMg@@..jpg,http://www.imdb.com/title/tt0058385/?ref_=fn_al_tt_1
[12],610,Gigi (1958),https://images-na.ssl-images-amazon.com/images/M/MV5BMWIzNzlkMWUtY2VhYy00NWMwLTg3MWUtZWY4ODZjMjBiMmM1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@..jpg,http://www.imdb.com/title/tt0051658/?ref_=fn_al_tt_1
[16],1131,Safe (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BODliOWEzMTUtZDQ5ZS00ZTBmLTgzNzEtMGVkOTlhYWNkYjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0114323/?ref_=fn_al_tt_1
[ 7 14],268,Chasing Amy (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BZDM3MTg2MGUtZDM0MC00NzMwLWE5NjItOWFjNjA2M2I4YzgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0118842/?ref_=fn_al_tt_1
[ 4 15],577,Coneheads (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BYTNjNGM5OTktM2Q1Zi00YTFmLWJlYzUtMTMyMzgzNjNlNmQzL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg,http://www.imdb.com/title/tt0106598/?ref_=fn_al_tt_1
[2 3],625,"Sword in the Stone, The (1963)",https://images-na.ssl-images-amazon.com/images/M/MV5BODc2MjAyZDYtNWYwZi00YTQwLWE0ZDMtMjM2NTJmYWMxMmQ0XkEyXkFqcGdeQXVyNTQxMTIxMTk@..jpg,http://www.imdb.com/title/tt0057546/?ref_=fn_al_tt_1
[2 3],102,"Aristocats, The (1970)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MzM0MjcxMF5BMl5BanBnXkFtZTgwODQ0MzcxMTE@..jpg,http://www.imdb.com/title/tt0065421/?ref_=fn_al_tt_1
[4 5 8],72,"Mask, The (1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMTA5OTAzMl5BMl5BanBnXkFtZTgwNjA5MDc3NjE@..jpg,http://www.imdb.com/title/tt0110912/?ref_=fn_al_tt_1
[0 4],391,Last Action Hero (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BNjdhOGY1OTktYWJkZC00OGY5LWJhY2QtZmQzZDA2MzY5MmNmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,http://www.imdb.com/title/tt0107362/?ref_=fn_al_tt_1
[0],833,Bulletproof (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BYTQ0ZWY3OGItM2Y0Yi00YjdmLWFkZDAtYzFhNmRjNTVmNzFlXkEyXkFqcGdeQXVyMTQ4NDY5OTc@..jpg,http://www.imdb.com/title/tt0115783/?ref_=fn_al_tt_1
[7],899,"Winter Guest, The (1997)",https://images-na.ssl-images-amazon.com/images/M/MV5BMzgzMTY5ODY3M15BMl5BanBnXkFtZTcwNjM1MDEzMQ@@..jpg,http://www.imdb.com/title/tt0120521/?ref_=fn_al_tt_1
[4 7],1241,"Van, The (1996)",https://images-na.ssl-images-amazon.com/images/M/MV5BNzMxMDc4OGItODBiZi00NjYyLThiMzctMzQwZjgzYWE0MzQzXkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg,http://www.imdb.com/title/tt0116583/?ref_=fn_al_tt_1
[ 0 10 15 16],183,Alien (1979),https://images-na.ssl-images-amazon.com/images/M/MV5BNDNhN2IxZWItNGEwYS00ZDNhLThiM2UtODU3NWJlZjBkYjQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0078748/?ref_=fn_al_tt_1
[4],1609,B*A*P*S (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYTMxY2ZjZmQtZTc1MC00ZTBhLTg1MTQtNjhmODQ1OWE4NjBjXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,http://www.imdb.com/title/tt0118663/?ref_=fn_al_tt_1
[ 4 14],1655,"Favor, The (1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NDA2NTgwM15BMl5BanBnXkFtZTgwNzE0OTU2MDE@..jpg,http://www.imdb.com/title/tt4478446/?ref_=fn_al_tt_1
[ 2  3 12],989,Cats Don't Dance (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNjc5ODEzNl5BMl5BanBnXkFtZTcwOTc1MzEyMQ@@..jpg,http://www.imdb.com/title/tt0118829/?ref_=fn_al_tt_1
[ 0 16],128,Supercop (1992),https://images-na.ssl-images-amazon.com/images/M/MV5BYTY2NTAzY2UtYTY5MC00MTU5LWFkMjgtMGFkZGE0MDFiY2M2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0104558/?ref_=fn_al_tt_1
[4],1270,Life with Mikey (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BYTgwMzQwZjMtNzA2MC00YTM5LWIyNDgtNWM4NjVkYWU2NzkxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0107413/?ref_=fn_al_tt_1
[7],529,My Life as a Dog (Mitt liv som hund) (1985),https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3MDEyOTg1OV5BMl5BanBnXkFtZTYwNzY4Mzg5..jpg,http://www.imdb.com/title/tt0089606/?ref_=fn_al_tt_1
[4],1622,"Paris, France (1993)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNzk4Mjk3Nl5BMl5BanBnXkFtZTcwNzIzNjcyMQ@@..jpg,http://www.imdb.com/title/tt0107779/?ref_=fn_al_tt_1
[4],1288,Denise Calls Up (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MTM1NjIxNV5BMl5BanBnXkFtZTcwMTc5OTkxMQ@@..jpg,http://www.imdb.com/title/tt0112844/?ref_=fn_al_tt_1
[7],693,Casino (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxOWYzNDYtYmM4YS00N2NkLTk0NTAtNjg1ODgwZjAxYzI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,http://www.imdb.com/title/tt0112641/?ref_=fn_al_tt_1
[12],143,"Sound of Music, The (1965)",https://images-na.ssl-images-amazon.com/images/M/MV5BODIxNjhkYjEtYzUyMi00YTNjLWE1YjktNjAyY2I2MWNkNmNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0059742/?ref_=fn_al_tt_1
[5 7],346,Jackie Brown (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNmY5ODRmYTItNWU0Ni00MWE3LTgyYzUtYjZlN2Q5YTcyM2NmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,http://www.imdb.com/title/tt0119396/?ref_=fn_al_tt_1
[7],1575,"I, Worst of All (Yo, la peor de todas) (1990)",https://images-na.ssl-images-amazon.com/images/M/MV5BZWIwZmU1ODQtNDdmMS00MjQxLWEzMjUtOTE3MzJiYjM1OTdhXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,http://www.imdb.com/title/tt0100990/?ref_=fn_al_tt_1
[ 7 13],124,Lone Star (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NjUwODY0Nl5BMl5BanBnXkFtZTcwMjYyODcxMQ@@..jpg,http://www.imdb.com/title/tt0116905/?ref_=fn_al_tt_1
[7],1533,I Don't Want to Talk About It (De eso no se habla) (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMjkxMDI4NF5BMl5BanBnXkFtZTcwMjMzMTgxMQ@@..jpg,http://www.imdb.com/title/tt0106678/?ref_=fn_al_tt_1
[7],297,Ulee's Gold (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NjY3NzA0OF5BMl5BanBnXkFtZTcwMDQ3Mjg3NA@@..jpg,http://www.imdb.com/title/tt0120402/?ref_=fn_al_tt_1
[4 7],1074,Reality Bites (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BZWY1ZGEyY2YtNWZhNS00OGZhLTg3OWEtODE2M2U5NjE4YmUyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0110950/?ref_=fn_al_tt_1
[7],1468,"Cure, The (1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BYjIyOGNkNTgtYmM4Mi00NDU4LTgzZTQtYWJlZjUxZjA2NmI4XkEyXkFqcGdeQXVyNTc1NTQxODI@..jpg,http://www.imdb.com/title/tt0112757/?ref_=fn_al_tt_1
[6],1363,"Leopard Son, The (1996)",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0ODUxNTM0NF5BMl5BanBnXkFtZTcwNzk4NjgxMQ@@..jpg,http://www.imdb.com/title/tt0116859/?ref_=fn_al_tt_1
[7],165,Jean de Florette (1986),https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNDc1NTE2OF5BMl5BanBnXkFtZTcwMjczNzA2NA@@..jpg,http://www.imdb.com/title/tt0091288/?ref_=fn_al_tt_1
[1 3 8],1133,Escape to Witch Mountain (1975),https://images-na.ssl-images-amazon.com/images/M/MV5BOGRjOGNmYjEtNDk1Ny00ODFiLTg3OTAtNzIzMmVmY2RmYjkyXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,http://www.imdb.com/title/tt0072951/?ref_=fn_al_tt_1
[4],1166,Love & Human Remains (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxMzQ2OTk5OF5BMl5BanBnXkFtZTcwMDUxNDMzMQ@@..jpg,http://www.imdb.com/title/tt0107447/?ref_=fn_al_tt_1
[2 3],1066,Balto (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMjBhNmFlZjMtMzhlYy00NDBlLWFiMjctMmE0ZjgwOGM2MTNmXkEyXkFqcGdeQXVyNjExODE1MDc@..jpg,http://www.imdb.com/title/tt0112453/?ref_=fn_al_tt_1
[ 0 15 16],195,"Terminator, The (1984)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNDI5MDU0Nl5BMl5BanBnXkFtZTcwMzI4MzQ1MQ@@..jpg,http://www.imdb.com/title/tt0851851/?ref_=fn_al_tt_1
[4],792,Bullets Over Broadway (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BM2M4MWU5NzItYTBkOC00ZjYxLTljZWEtYWMzODY3YmExMWY4XkEyXkFqcGdeQXVyMTAwMzUyOTc@..jpg,http://www.imdb.com/title/tt0109348/?ref_=fn_al_tt_1
[7],1445,Ladybird Ladybird (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0MjcyMzY0MF5BMl5BanBnXkFtZTcwMTExNDMzMQ@@..jpg,http://www.imdb.com/title/tt0110296/?ref_=fn_al_tt_1
[ 0  7 16],917,Mercury Rising (1998),https://images-na.ssl-images-amazon.com/images/M/MV5BODA2NmY4NDEtNjk1Yi00NmI1LTgwMjEtYWZmMjRmMDUyMTlkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0120749/?ref_=fn_al_tt_1
[ 0 16],743,"Crow: City of Angels, The (1996)",https://images-na.ssl-images-amazon.com/images/M/MV5BYWNmZDU4MmYtYzE3NS00MjJiLTkxYjItMWJmNTUyYjMxZDY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0115986/?ref_=fn_al_tt_1
[ 4 18],687,McHale's Navy (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMmU2NjcwYmMtZmZhYy00NjQ0LTkyZTktM2EwMWU2M2Y3ZmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0119640/?ref_=fn_al_tt_1
[10],563,Stephen King's The Langoliers (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BNWNmNmVhZDYtM2Y1Yi00ZmNjLThlNTEtN2JiNjY4NGVhOTcyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0112040/?ref_=fn_al_tt_1
[0 1],1523,"Good Man in Africa, A (1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BNTYxOGMzZDktNjNmMi00Mzk5LWIyMDYtMTc2ZDM4YjZjNzYwXkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg,http://www.imdb.com/title/tt0109920/?ref_=fn_al_tt_1
[16],1207,Jade (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BYTcwZDIyMDEtN2Q4MS00ZTIxLWEwMjMtM2I5NWViOTNjMGRhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,http://www.imdb.com/title/tt0113451/?ref_=fn_al_tt_1
[7],776,Three Wishes (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMTYxODc2N15BMl5BanBnXkFtZTcwMTMzNjAwMQ@@..jpg,http://www.imdb.com/title/tt0114663/?ref_=fn_al_tt_1
[0 7],1613,Tokyo Fist (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BOTAzMTkxZDktODllMi00NmIwLWFiZGEtY2FiNTE2OTIxMWM4XkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,http://www.imdb.com/title/tt0114690/?ref_=fn_al_tt_1
[ 5 16],11,Seven (Se7en) (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BOTUwODM5MTctZjczMi00OTk4LTg3NWUtNmVhMTAzNTNjYjcyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,http://www.imdb.com/title/tt0114369/?ref_=fn_al_tt_1
[1 3 4],1480,Herbie Rides Again (1974),https://images-na.ssl-images-amazon.com/images/M/MV5BZjU1Mjc4YjUtZjVjOC00NTdjLTg2NWItMTQ1NTExODdhNTk1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,http://www.imdb.com/title/tt0071607/?ref_=fn_al_tt_1
[ 0 16],761,Nick of Time (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BODg1ODNjMzItYjRkMS00NmExLTkxNWUtMWYwNWM2NDU1YzU1XkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,http://www.imdb.com/title/tt0113972/?ref_=fn_al_tt_1
[18],1574,Pharaoh's Army (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NTc2ODYwOV5BMl5BanBnXkFtZTcwMDU5MzYyMQ@@..jpg,http://www.imdb.com/title/tt0114122/?ref_=fn_al_tt_1
[4],579,Fatal Instinct (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMTNlYzhmNmUtYjdiMC00NGQ4LWFkYTItZGNiNmQ4YmEwZDc5XkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,http://www.imdb.com/title/tt0106873/?ref_=fn_al_tt_1
[7],633,"Christmas Carol, A (1938)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MTI5ODU4MV5BMl5BanBnXkFtZTcwNTYyNTU4Mg@@..jpg,http://www.imdb.com/title/tt1067106/?ref_=fn_al_tt_1
[ 4 14],738,Threesome (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BM2E1MjU5ZmUtYzJkMC00NDM2LTk1MjctMGY3ZGU4ZGNkNWFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0111418/?ref_=fn_al_tt_1
[0 1],680,Kull the Conqueror (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MzU5MjMyNF5BMl5BanBnXkFtZTYwOTUzMjc4..jpg,http://www.imdb.com/title/tt0119484/?ref_=fn_al_tt_1
[7],782,Little Odessa (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2MzUyNzc5OV5BMl5BanBnXkFtZTcwODc4OTUyMQ@@..jpg,http://www.imdb.com/title/tt0110365/?ref_=fn_al_tt_1
[ 4 14 16],490,To Catch a Thief (1955),https://images-na.ssl-images-amazon.com/images/M/MV5BODM2ODgyOGYtYzYwMC00ZTEwLTg2MmItZDI2OTdhMTdiMGFiL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,http://www.imdb.com/title/tt0048728/?ref_=fn_al_tt_1
[ 7 14],1297,Love Affair (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MzY0NTE3MF5BMl5BanBnXkFtZTcwOTk1NTAyMQ@@..jpg,http://www.imdb.com/title/tt0110391/?ref_=fn_al_tt_1
[ 4 14],709,Strictly Ballroom (1992),https://images-na.ssl-images-amazon.com/images/M/MV5BZGFkMDgwNTUtMTA5NC00YzMzLTljY2EtMWFiNjQ4OTBjMWUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0105488/?ref_=fn_al_tt_1
[ 5  7 16],348,Desperate Measures (1998),https://images-na.ssl-images-amazon.com/images/M/MV5BMzk0MzBlODktMjJhMC00ZDMwLTk5MzktOTQwMTNiYWU2ZjA4XkEyXkFqcGdeQXVyNDkzNTM2ODg@..jpg,http://www.imdb.com/title/tt0118966/?ref_=fn_al_tt_1
[7],1438,Panther (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MDc3NDQ3N15BMl5BanBnXkFtZTcwODA3NzYxMQ@@..jpg,http://www.imdb.com/title/tt0114084/?ref_=fn_al_tt_1
[7],1145,Blue Chips (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMzI3MDk0MV5BMl5BanBnXkFtZTcwMzMxMzgyMQ@@..jpg,http://www.imdb.com/title/tt0109305/?ref_=fn_al_tt_1
[ 2  3  4 14],1219,"Goofy Movie, A (1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BZDczYjU4MDMtY2RjMy00Y2UyLWE2MmMtZjliYWUwNzQ3YjExXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0113198/?ref_=fn_al_tt_1
[ 0  1 15],227,Star Trek VI: The Undiscovered Country (1991),https://images-na.ssl-images-amazon.com/images/M/MV5BYTM1ZDc0MDEtYjhhMC00ZWFmLThlMTYtOTI2MTdkZDVhODQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0102975/?ref_=fn_al_tt_1
[ 7 14],1400,Picture Bride (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMjgzNDE4Ml5BMl5BanBnXkFtZTcwMzkzNzQyMQ@@..jpg,http://www.imdb.com/title/tt0114129/?ref_=fn_al_tt_1
[ 2  3 12],103,All Dogs Go to Heaven 2 (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ5NzdkOWEtNjg3Yi00NzY1LWE1NzItOWFiOGFiYzRiYmJjXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,http://www.imdb.com/title/tt0115509/?ref_=fn_al_tt_1
